filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
BLUECREST CAPITAL MANAGEMENT LLP,Foster Wheeler AG,FWLT,12/31/10,SH,31600,1091000,30841,754000,0.1402,0.1625,94,58,2.461,addition,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Ford Motor Co.,F,12/31/10,PUT,65000,1091000,65000,796000,0.1402,0.1715,95,57,0,,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,DDR Corp,DDR,12/31/10,PRN,1000000,1060000,0,0,0.1362,,96,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Yahoo! Inc.,YHOO,12/31/10,SH,63366,1054000,30900,438000,0.1354,0.0944,97,72,105.068,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Stryker Corp.,SYK,12/31/10,SH,19549,1050000,0,0,0.1349,,98,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,VeriSign Inc.,VRSN,12/31/10,SH,30354,992000,8600,273000,0.1274,0.0588,99,82,252.9535,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,"Public Service Enterprise Group, Inc.",PEG,12/31/10,SH,29729,946000,0,0,0.1215,,100,999999,,new,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,"D.R. Horton, Inc.",DHI,12/31/10,SH,78800,940000,0,0,0.1208,,101,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Bristol-Myers Squibb,BMY,12/31/10,SH,34254,907000,15500,420000,0.1165,0.0905,102,74,120.9935,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,"Lowes Companies, Inc.",LOW,12/31/10,SH,32861,824000,9936,221000,0.1059,0.0476,103,87,230.7267,addition,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Whirlpool Corp. (DE),WHR,12/31/10,SH,8369,743000,0,0,0.0954,,104,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Anglogold Ashanti Ltd ADS,AU,12/31/10,PUT,15000,738000,15000,694000,0.0948,0.1495,105,60,0,,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Ciena Corp,CIEN,12/31/10,CALL,33600,707000,33600,523000,0.0908,0.1127,106,70,0,,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,NextEra Energy Inc.,NEE,12/31/10,SH,13563,705000,0,0,0.0906,,107,999999,,new,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,Dover Corp.,DOV,12/31/10,SH,11454,669000,10155,530000,0.0859,0.1142,108,68,12.7917,addition,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Ciena Corp,CIEN,12/31/10,PUT,31700,667000,0,0,0.0857,,109,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Loews Corp,L,12/31/10,SH,17015,662000,13890,526000,0.085,0.1133,110,69,22.4982,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,EnerNOC Inc,ENOC,12/31/10,SH,26447,632000,26447,830000,0.0812,0.1788,111,54,0,,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"Tyson Foods, Inc.",TSN,12/31/10,PRN,500000,616000,500000,600000,0.0791,0.1293,112,65,0,,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Eastman Kodak Co. (Old),EKDKQ,12/31/10,PUT,114200,612000,49600,208000,0.0786,0.0448,113,103,130.2419,addition,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Masco Corp.,MAS,12/31/10,SH,47212,598000,61935,682000,0.0768,0.1469,114,61,-23.7717,reduction,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Sysco Corp.,SYY,12/31/10,SH,19956,587000,25863,738000,0.0754,0.159,115,59,-22.8396,reduction,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Clearwire Corp. Class A,CLWR,12/31/10,PUT,109700,565000,0,0,0.0726,,116,999999,,new,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,Microsoft Corp.,MSFT,12/31/10,SH,20202,564000,8676,212000,0.0725,0.0457,117,96,132.8492,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,CA Inc,CA,12/31/10,SH,23030,563000,10084,213000,0.0723,0.0459,118,95,128.3816,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Moodys Corp,MCO,12/31/10,SH,21215,563000,44436,1110000,0.0723,0.2392,119,50,-52.2572,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Occidental Petroleum Corp.,OXY,12/31/10,SH,5732,562000,2867,224000,0.0722,0.0483,120,86,99.9302,addition,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,General Dynamics Corp.  ,GD,12/31/10,SH,7920,562000,3404,214000,0.0722,0.0461,121,92,132.6675,addition,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"Cisco Systems, Inc.",CSCO,12/31/10,SH,27424,555000,9785,214000,0.0713,0.0461,122,91,180.2657,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Oshkosh Corp.,OSK,12/31/10,SH,15554,548000,0,0,0.0704,,123,999999,,new,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Oracle Corp,ORCL,12/31/10,SH,17491,547000,7835,210000,0.0703,0.0452,124,102,123.2419,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Massey Energy Company,MEE,12/31/10,PUT,10000,537000,0,0,0.069,,125,999999,,new,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Archer-Daniels-Midland Co.,ADM,12/31/10,SH,17608,530000,0,0,0.0681,,126,999999,,new,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Abbott Laboratories,ABT,12/31/10,SH,11040,529000,4082,213000,0.068,0.0459,127,94,170.4557,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,"Amgen, Inc.",AMGN,12/31/10,SH,9574,526000,3833,211000,0.0676,0.0455,128,100,149.7782,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,"Travelers Companies, Inc. (The)",TRV,12/31/10,SH,9386,523000,4058,211000,0.0672,0.0455,129,99,131.2962,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Procter & Gamble Co. (New) (1905),PG,12/31/10,SH,8085,520000,3527,212000,0.0668,0.0457,130,97,129.2316,addition,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Kimberly-Clark Corp.,KMB,12/31/10,SH,8231,519000,3306,215000,0.0667,0.0463,131,90,148.9716,addition,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Johnson & Johnson Co.,JNJ,12/31/10,SH,8364,517000,3423,212000,0.0664,0.0457,132,98,144.3471,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Baxter International Inc.,BAX,12/31/10,SH,10165,515000,4460,213000,0.0662,0.0459,133,93,127.9148,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,"Adobe Systems, Inc.",ADBE,12/31/10,CALL,15000,462000,0,0,0.0593,,134,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Cephalon Inc.,CEPH,12/31/10,SH,7428,458000,0,0,0.0588,,135,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,NYSE EuroNext Inc.,NYX,12/31/10,SH,15164,455000,28748,821000,0.0584,0.1769,136,55,-47.252,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"MGM Resorts International, Inc.",MGM,12/31/10,PUT,30000,446000,30000,338000,0.0573,0.0728,137,77,0,,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Linear Technology Corp.,LLTC,12/31/10,SH,9450,327000,18641,573000,0.042,0.1235,138,66,-49.3053,reduction,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Sprint Corp,S,12/31/10,PUT,70000,296000,0,0,0.038,,139,999999,,new,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,E. I. du Pont de Nemours & Co.,DD,12/31/10,SH,5869,293000,0,0,0.0376,,140,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,American Electric Power Co.,AEP,12/31/10,SH,7804,281000,8246,299000,0.0361,0.0644,141,79,-5.3602,reduction,UTILITIES & TELECOMMUNICATIONS
BLUECREST CAPITAL MANAGEMENT LLP,CSX Corp.,CSX,12/31/10,SH,12600,271000,0,0,0.0348,,142,999999,,new,TRANSPORTS
BLUECREST CAPITAL MANAGEMENT LLP,L-3 Communications Holdings,LLL,12/31/10,SH,3552,250000,8922,645000,0.0321,0.139,143,63,-60.1883,reduction,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,Radian Group Inc.,RDN,12/31/10,PRN,250000,244000,0,0,0.0313,,144,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Tiffany & Co. (DE),TIF,12/31/10,SH,3748,233000,0,0,0.0299,,145,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Ameriprise Financial, Inc.",AMP,12/31/10,SH,3717,214000,14300,677000,0.0275,0.1459,146,62,-74.007,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Home Depot, Inc. (The)",HD,12/31/10,SH,6100,214000,0,0,0.0275,,147,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Eastman Kodak Co. (Old),EKDKQ,12/31/10,CALL,35000,188000,0,0,0.0242,,148,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Brocade Communications Systems Inc,BRCD,12/31/10,CALL,20000,106000,20000,117000,0.0136,0.0252,149,104,0,,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Molecular Insight Pharmaceuticals,MIPIQ.PK,12/31/10,SH,24671,4000,24671,20000,0.0005,0.0043,150,105,0,,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Medtronic Inc.,MDT,12/31/10,SH,0,0,48965,1644000,,0.3542,999999,38,-100,soldall,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Inc. MSCI Brazil Capped Index Fund,EWZ,12/31/10,SH,0,0,68000,5232000,,1.1273,999999,12,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Vulcan Materials Company,VMC,12/31/10,SH,0,0,41861,1546000,,0.3331,999999,41,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,U.S. Bancorp (New),USB,12/31/10,SH,0,0,135154,2922000,,0.6296,999999,24,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Monsanto Co. (New),MON,12/31/10,SH,0,0,53965,2587000,,0.5574,999999,27,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,TRW Automotive Holdings Corp.,TRW,12/31/10,SH,0,0,60000,2494000,,0.5374,999999,28,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,CBRE Group Inc. Class A,CBG,12/31/10,SH,0,0,34429,629000,,0.1355,999999,64,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Prudential Financial Inc.,PRU,12/31/10,SH,0,0,5100,276000,,0.0595,999999,81,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,EMC Corp.,EMC,12/31/10,SH,0,0,183157,3720000,,0.8015,999999,17,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,iShares Trust - iShares FTSE China 25 Index Fund,FXI,12/31/10,SH,0,0,35000,1499000,,0.323,999999,43,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Equity Residential Properties Trust,EQR,12/31/10,SH,0,0,17000,809000,,0.1743,999999,56,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Williams Cos. (The)  ,WMB,12/31/10,SH,0,0,21842,417000,,0.0898,999999,75,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Marathon Oil Corp. (1901) (formerly U.S. Steel),MRO,12/31/10,SH,0,0,12826,425000,,0.0916,999999,73,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Energy Sector,XLE,12/31/10,SH,0,0,55000,3083000,,0.6643,999999,23,-100,soldall,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,Heinz (H.J.) Co.,HNZ,12/31/10,SH,0,0,6577,312000,,0.0672,999999,78,-100,soldall,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Cooper Industries Plc,CBE,12/31/10,SH,0,0,5201,254000,,0.0547,999999,83,-100,soldall,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,SPDR S&P 500 ETF Index Depositary Receipts,SPY,12/31/10,PUT,0,0,735000,83886000,,18.0746,999999,1,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,International Paper Co. (New),IP,12/31/10,SH,0,0,11306,246000,,0.053,999999,84,-100,soldall,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,State Street Corp.,STT,12/31/10,SH,0,0,22241,838000,,0.1806,999999,53,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Inc. MSCI Brazil Capped Index Fund,EWZ,12/31/10,PUT,0,0,20000,1539000,,0.3316,999999,42,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Norfolk Southern Corp.,NSC,12/31/10,SH,0,0,6395,381000,,0.0821,999999,76,-100,soldall,TRANSPORTS
BLUECREST CAPITAL MANAGEMENT LLP,"Autodesk, Inc.",ADSK,12/31/10,SH,0,0,16654,532000,,0.1146,999999,67,-100,soldall,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Financial Sector,XLF,12/31/10,SH,0,0,113300,1625000,,0.3501,999999,39,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,SPDR S&P 500 ETF Index Depositary Receipts,SPY,12/31/10,SH,0,0,21000,2397000,,0.5165,999999,29,-100,soldall,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,GSI Commerce Inc.,GSIC,12/31/10,PRN,0,0,3000000,3248000,,0.6998,999999,21,-100,soldall,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Financial Sector,XLF,3/31/11,PUT,40500000,663795000,7150000,114043000,46.5133,14.6501,1,1,466.4336,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,SPDR Gold Trust ETF,GLD,3/31/11,PUT,1100000,153846000,0,0,10.7803,,2,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,SPDR Gold Trust ETF,GLD,3/31/11,CALL,1100000,153846000,0,0,10.7803,,3,999999,,new,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,QUALCOMM Inc.,QCOM,3/31/11,CALL,2150000,106403000,0,0,7.4558,,4,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,"Merrill Lynch & Co., Inc. Semiconductor HOLDRS Trust Depositary Receipts",SMHYL,3/31/11,PUT,808200,27956000,0,0,1.9589,,5,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares S&P Global 100 Index Fund,IOO,3/31/11,SH,374132,24450000,362865,22596000,1.7133,2.9027,6,9,3.105,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Health Care REIT, Inc.",HCN,3/31/11,PRN,15585000,17689000,15585000,17563000,1.2395,2.2562,7,10,0,,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,NXP Semiconductors NV,NXPI,3/31/11,SH,569541,17066000,569541,11920000,1.1958,1.5313,8,12,0,,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Financial Sector,XLF,3/31/11,SH,961000,15751000,0,0,1.1037,,9,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,NVIDIA Corp.,NVDA,3/31/11,SH,694597,12822000,76400,1177000,0.8985,0.1512,10,91,809.1584,addition,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Microsoft Corp.,MSFT,3/31/11,PUT,500000,12695000,0,0,0.8896,,11,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,iShares MSCI Emerging Markets Index Fund,EEM,3/31/11,SH,205000,9977000,0,0,0.6991,,12,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Eastman Kodak Co. (Old),EKDKQ,3/31/11,PRN,10181250,9924000,3500000,3692000,0.6954,0.4743,13,42,190.8929,addition,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,United States Oil Fund LP,USO,3/31/11,SH,213649,9101000,0,0,0.6377,,14,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,S&P Select Sector SPDR Fund - Financial Sector,XLF,3/31/11,CALL,500000,8195000,0,0,0.5742,,15,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Genworth Financial Inc. Class A,GNW,3/31/11,SH,530551,7141000,0,0,0.5004,,16,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Barclays Bank iPath S&P 500 VIX Mid-Term Futures ETN due 1/30/2019,VXZ,3/31/11,SH,114800,6320000,85800,5642000,0.4429,0.7248,17,25,33.7995,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Nucor Corp.,NUE,3/31/11,PUT,130000,5983000,130000,5697000,0.4192,0.7318,18,24,0,,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Goldman Sachs Group,GS,3/31/11,PUT,35000,5551000,65000,10930000,0.389,1.4041,19,13,-46.1538,reduction,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,PACCAR Inc.,PCAR,3/31/11,PUT,100000,5236000,253500,14536000,0.3669,1.8673,20,11,-60.5523,reduction,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"Coach, Inc.",COH,3/31/11,PUT,100000,5204000,100000,5531000,0.3647,0.7105,21,28,0,,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"General Motors Co., 4.75% Series B Mandatory Convertible Junior Preferred Stock",GM/PB,3/31/11,SH,105719,5096000,201441,10900000,0.3571,1.4002,22,14,-47.5186,reduction,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"Citigroup, Inc.",C,3/31/11,SH,112500,4973000,0,0,0.3485,,23,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,eBay Inc.,EBAY,3/31/11,PUT,160000,4966000,160000,4453000,0.348,0.572,24,35,0,,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Comcast Corp. (New) Class A,CMCSA,3/31/11,PUT,200000,4944000,200000,4394000,0.3464,0.5645,25,36,0,,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,SPDR S&P 500 ETF Index Depositary Receipts,SPY,3/31/11,SH,32750,4342000,0,0,0.3043,,26,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Louisiana Pacific Corp.,LPX,3/31/11,SH,405000,4253000,430000,4068000,0.298,0.5226,27,39,-5.814,reduction,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Dendreon Corp,DNDN,3/31/11,PRN,4000000,4230000,0,0,0.2964,,28,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,"D.R. Horton, Inc.",DHI,3/31/11,PUT,350000,4078000,350000,4176000,0.2858,0.5365,29,37,0,,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Bank of America Corp.,BAC,3/31/11,PUT,300000,3999000,300000,4002000,0.2802,0.5141,30,40,0,,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Morgan Stanley,MS,3/31/11,PUT,130000,3552000,0,0,0.2489,,31,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,U.S. Bancorp (New),USB,3/31/11,SH,128517,3397000,0,0,0.238,,32,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Eastman Kodak Co. (Old),EKDKQ,3/31/11,SH,1050000,3392000,0,0,0.2377,,33,999999,,new,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,"Coach, Inc.",COH,3/31/11,SH,65117,3389000,44897,2483000,0.2375,0.319,34,61,45.0364,addition,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,iShares Russell 2000 Index Fund,IWM,3/31/11,SH,40000,3367000,0,0,0.2359,,35,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,iShares Russell 2000 Index Fund,IWM,3/31/11,PUT,40000,3367000,30000,2347000,0.2359,0.3015,36,66,33.3333,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Goldman Sachs Group,GS,3/31/11,SH,18278,2899000,14678,2468000,0.2031,0.317,37,62,24.5265,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Vertex Pharmaceuticals, Inc.",VRTX,3/31/11,CALL,59900,2871000,131600,4610000,0.2012,0.5922,38,34,-54.4833,reduction,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Volcano Corp,VOLC,3/31/11,PRN,2250000,2546000,2250000,2600000,0.1784,0.334,39,57,0,,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Old Republic International Corp.,ORI,3/31/11,PRN,2500000,2522000,0,0,0.1767,,40,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Time Warner, Inc. (New)",TWX,3/31/11,SH,67902,2424000,72000,2316000,0.1699,0.2975,41,67,-5.6917,reduction,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,Rite Aid Corp.,RAD,3/31/11,SH,2017859,2139000,1424800,1258000,0.1499,0.1616,42,88,41.624,addition,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,Walt Disney Co. (The),DIS,3/31/11,SH,47476,2046000,64197,2408000,0.1434,0.3093,43,64,-26.0464,reduction,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,CBRE Group Inc. Class A,CBG,3/31/11,SH,70463,1881000,0,0,0.1318,,44,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Prudential Financial Inc.,PRU,3/31/11,SH,30413,1873000,0,0,0.1312,,45,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,eBay Inc.,EBAY,3/31/11,SH,60025,1863000,268832,7482000,0.1305,0.9611,46,17,-77.6719,reduction,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Aetna Inc. (New),AET,3/31/11,SH,49289,1845000,56400,1721000,0.1293,0.2211,47,78,-12.6082,reduction,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Morgan Stanley,MS,3/31/11,SH,66600,1820000,0,0,0.1275,,48,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,CME Group Inc,CME,3/31/11,SH,30000,1809000,30000,1931000,0.1268,0.2481,49,70,0,,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Baxter International Inc.,BAX,3/31/11,SH,30942,1664000,10165,515000,0.1166,0.0662,50,133,204.3974,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Halliburton Co.,HAL,3/31/11,SH,33240,1657000,44642,1823000,0.1161,0.2342,51,75,-25.541,reduction,ENERGY
BLUECREST CAPITAL MANAGEMENT LLP,PACCAR Inc.,PCAR,3/31/11,SH,31603,1655000,30206,1732000,0.116,0.2225,52,77,4.6249,addition,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"Ameriprise Financial, Inc.",AMP,3/31/11,SH,27035,1651000,3717,214000,0.1157,0.0275,53,146,627.3339,addition,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,"Xilinx, Inc",XLNX,3/31/11,SH,48281,1584000,0,0,0.111,,54,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Anglogold Ashanti Ltd ADS,AU,3/31/11,CALL,31800,1525000,31800,1566000,0.1069,0.2012,55,82,0,,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Nucor Corp.,NUE,3/31/11,SH,32672,1504000,28700,1258000,0.1054,0.1616,56,89,13.8397,addition,MATERIALS
BLUECREST CAPITAL MANAGEMENT LLP,Lilly (Eli) & Co.,LLY,3/31/11,SH,42399,1491000,0,0,0.1045,,57,999999,,new,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,IntercontinentalExchange Group Inc,ICE,3/31/11,SH,11820,1460000,0,0,0.1023,,58,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Stryker Corp.,SYK,3/31/11,SH,20846,1267000,19549,1050000,0.0888,0.1349,59,98,6.6346,addition,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Paychex Inc.,PAYX,3/31/11,SH,36283,1139000,0,0,0.0798,,60,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Walgreen Co.,WAG,3/31/11,SH,27542,1106000,0,0,0.0775,,61,999999,,new,CONSUMER STAPLES
BLUECREST CAPITAL MANAGEMENT LLP,State Street Corp.,STT,3/31/11,SH,24437,1098000,0,0,0.0769,,62,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Apple Inc,AAPL,3/31/11,SH,21000,1046000,0,0,0.0733,,63,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,Host Hotels & Resorts Inc.,HST,3/31/11,SH,59316,1045000,0,0,0.0732,,64,999999,,new,FINANCE
BLUECREST CAPITAL MANAGEMENT LLP,Gilead Sciences Inc.,GILD,3/31/11,SH,48118,1022000,158866,2879000,0.0716,0.3698,65,51,-69.7116,reduction,HEALTH CARE
BLUECREST CAPITAL MANAGEMENT LLP,Agilent Technologies,A,3/31/11,SH,22608,1012000,0,0,0.0709,,66,999999,,new,INFORMATION TECHNOLOGY
BLUECREST CAPITAL MANAGEMENT LLP,FedEx Corporation,FDX,3/31/11,SH,10774,1008000,31458,2926000,0.0706,0.3759,67,50,-65.7512,reduction,TRANSPORTS
BLUECREST CAPITAL MANAGEMENT LLP,Lockheed Martin Corp.,LMT,3/31/11,SH,12151,977000,0,0,0.0685,,68,999999,,new,INDUSTRIALS
BLUECREST CAPITAL MANAGEMENT LLP,"D.R. Horton, Inc.",DHI,3/31/11,SH,80670,940000,78800,940000,0.0659,0.1208,69,101,2.3731,addition,CONSUMER DISCRETIONARY
BLUECREST CAPITAL MANAGEMENT LLP,American Electric Power Co.,AEP,3/31/11,SH,26135,918000,7804,281000,0.0643,0.0361,70,141,234.8924,addition,UTILITIES & TELECOMMUNICATIONS
