filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
COATUE MANAGEMENT LLC,Arbitron Inc. (New),ARB,6/30/03,SH,178400,6369000,155000,4914000,2.3682,2.3029,17,19,15.0968,addition,INDUSTRIALS
COATUE MANAGEMENT LLC,"Intuit, Inc.",INTU,6/30/03,SH,250000,5575000,840000,15624000,2.073,7.3221,18,2,-70.2381,reduction,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,ChoicePoint Inc.,CPS,6/30/03,SH,156100,5389000,335000,11357000,2.0038,5.3224,19,4,-53.403,reduction,INDUSTRIALS
COATUE MANAGEMENT LLC,SanDisk Corp.,SNDK,6/30/03,SH,250000,5071000,0,0,1.8856,,20,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Monster Worldwide Inc.,MWW,6/30/03,SH,250000,4933000,915406,9822000,1.8343,4.6031,21,8,-72.6897,reduction,INDUSTRIALS
COATUE MANAGEMENT LLC,Netflix Inc,NFLX,6/30/03,SH,290000,3705000,0,0,1.3777,,22,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Sohu.com Inc,SOHU,6/30/03,SH,90000,3060000,0,0,1.1378,,23,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Sina Corp,SINA,6/30/03,SH,150000,3038000,0,0,1.1296,,24,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Scholastic Corp.,SCHL,6/30/03,SH,93086,2772000,93086,2503000,1.0307,1.173,25,26,0,,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,NetScreen Technologies Inc,NSCN,6/30/03,SH,120500,2687000,0,0,0.9991,,26,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Nuance Communications, Inc. (New)",NUAN,6/30/03,SH,468747,2550000,0,0,0.9482,,27,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Lexar Media Inc,LEXR,6/30/03,SH,178200,1686000,0,0,0.6269,,28,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,SkillSoft Plc,SKIL,6/30/03,SH,241769,1221000,241769,641000,0.454,0.3004,29,30,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Zix Corp.,ZIXI,6/30/03,SH,311211,1173000,311211,1338000,0.4362,0.6271,30,28,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Kopin Corp.,KOPN,6/30/03,SH,172950,1062000,0,0,0.3949,,31,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Ericsson (L.M.) Telephone Companies ADR,ERIC,6/30/03,SH,166610,886000,0,0,0.3294,,32,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,RCN Corp (New),RCNI,6/30/03,SH,446304,884000,0,0,0.3287,,33,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,FreeMarkets Inc.,FMKT,6/30/03,SH,127076,883000,0,0,0.3283,,34,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Centillum Communications, Inc.",CTLM,6/30/03,SH,68822,674000,0,0,0.2506,,35,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Sonus Networks Inc,SONS,6/30/03,SH,134510,651000,0,0,0.2421,,36,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Midway Games Inc.,MWY,6/30/03,SH,145100,527000,0,0,0.196,,37,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Avanex Corp,AVNX,6/30/03,SH,71998,284000,71998,56000,0.1056,0.0262,38,34,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,StorageNetworks Inc,STOR,6/30/03,SH,67128,93000,67128,60000,0.0346,0.0281,39,33,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Oplink Communications Inc,OPLK,6/30/03,SH,6897,86000,2057,14000,0.032,0.0066,40,38,235.2941,addition,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,DSL.net Inc,DSLN,6/30/03,SH,76233,40000,76233,29000,0.0149,0.0136,41,35,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Books-A-Million, Inc.",BAMM,6/30/03,SH,11000,30000,11000,25000,0.0112,0.0117,42,36,0,,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Dell Inc.,DELL,6/30/03,SH,0,0,632000,17260000,,8.0889,999999,1,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,IAC/InterActiveCorp,IACI,6/30/03,SH,0,0,79250,8492000,,3.9798,999999,13,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Symantec Corp.,SYMC,6/30/03,SH,0,0,980000,9599000,,4.4985,999999,10,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Nokia Corp. ADR Class A,NOK,6/30/03,SH,0,0,1000000,14010000,,6.5658,999999,3,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Inrange Technologies Corp,INRGB,6/30/03,SH,0,0,35576,65000,,0.0305,999999,31,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,BusinessObjects,BOBJY,6/30/03,SH,0,0,600000,9810000,,4.5974,999999,9,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,SAP AG ADR,SAP,6/30/03,SH,0,0,300000,5688000,,2.6657,999999,17,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,CDW Corp. (Old),CDWC,6/30/03,SH,0,0,260000,10608000,,4.9714,999999,6,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Activision Blizzard Inc,ATVI,6/30/03,SH,0,0,3206384,5792000,,2.7144,999999,16,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Trenwick Group, Ltd.",TWKGQ,6/30/03,SH,0,0,164411,20000,,0.0094,999999,37,-100,soldall,FINANCE
COATUE MANAGEMENT LLC,"McAfee, Inc.",MFE,6/30/03,SH,0,0,435000,6007000,,2.8152,999999,15,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Outerwall Inc,OUTR,6/30/03,SH,0,0,550000,9235000,,4.328,999999,11,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Microsoft Corp.,MSFT,6/30/03,SH,0,0,375000,9079000,,4.2549,999999,12,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Oak Technology Inc.,OAKT,6/30/03,SH,0,0,954900,3371000,,1.5798,999999,24,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Rent-A-Center Inc. (New),RCII,6/30/03,SH,0,0,15000,824000,,0.3862,999999,29,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,MCSI Inc,MCSI,6/30/03,SH,0,0,181132,62000,,0.0291,999999,32,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Priceline Group Inc,PCLN,9/30/03,SH,1223610,35533000,689700,15394000,14.5247,5.7241,1,5,77.4119,addition,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,R. H. Donnelley Corp.,RHDCQ,9/30/03,SH,707900,28606000,632900,23082000,11.6932,8.5827,2,1,11.8502,addition,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,WebEx Communications Inc,WEBX,9/30/03,SH,1302805,24596000,1117805,15515000,10.054,5.7691,3,4,16.5503,addition,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Netease Inc ADR,NTES,9/30/03,SH,1760000,24578000,0,0,10.0467,,4,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Websense Inc.,WBSN,9/30/03,SH,2103324,22484000,2103324,16480000,9.1907,6.1279,5,3,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,eBay Inc.,EBAY,9/30/03,SH,702000,18827000,0,0,7.6959,,6,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"TD Ameritrade Holding Corp, Class A",AMTD,9/30/03,SH,1535000,17560000,2850000,21090000,7.178,7.842,7,2,-46.1404,reduction,FINANCE
COATUE MANAGEMENT LLC,Dun & Bradstreet Corp. (New),DNB,9/30/03,SH,369700,15357000,329700,13551000,6.2774,5.0388,8,8,12.1322,addition,INDUSTRIALS
COATUE MANAGEMENT LLC,Career Education Corp.,CECO,9/30/03,SH,329838,14944000,104919,7166000,6.1086,2.6646,9,15,214.3739,addition,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Move Inc.,MOVE,9/30/03,SH,3583816,9891000,0,0,4.0431,,10,999999,,new,FINANCE
COATUE MANAGEMENT LLC,Neoforma Inc,NEOF,9/30/03,SH,433223,6086000,709353,7732000,2.4878,2.875,11,14,-38.927,reduction,HEALTH CARE
COATUE MANAGEMENT LLC,Boston Communications Group Inc,BCGI,9/30/03,SH,554755,5547000,0,0,2.2674,,12,999999,,new,INDUSTRIALS
COATUE MANAGEMENT LLC,Amdocs Ltd,DOX,9/30/03,SH,261000,4906000,0,0,2.0054,,13,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Cree Research Inc.,CREE,9/30/03,SH,192583,3566000,825599,13416000,1.4577,4.9886,14,9,-76.6735,reduction,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Nuance Communications, Inc. (New)",NUAN,9/30/03,SH,468747,1968000,468747,2550000,0.8045,0.9482,15,27,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,SkillSoft Plc,SKIL,9/30/03,SH,241769,1801000,241769,1221000,0.7362,0.454,16,29,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Clear Channel Communications Inc.,CCU,9/30/03,SH,41000,1570000,0,0,0.6418,,17,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Scholastic Corp.,SCHL,9/30/03,SH,50610,1457000,93086,2772000,0.5956,1.0307,18,25,-45.6309,reduction,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Midway Games Inc.,MWY,9/30/03,SH,396040,1172000,145100,527000,0.4791,0.196,19,37,172.9428,addition,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,FreeMarkets Inc.,FMKT,9/30/03,SH,127076,988000,127076,883000,0.4039,0.3283,20,34,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Sonus Networks Inc,SONS,9/30/03,SH,134510,932000,134510,651000,0.381,0.2421,21,36,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,RCN Corp (New),RCNI,9/30/03,SH,365264,672000,446304,884000,0.2747,0.3287,22,33,-18.158,reduction,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Zix Corp.,ZIXI,9/30/03,SH,68469,554000,311211,1173000,0.2265,0.4362,23,30,-77.9992,reduction,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Centillum Communications, Inc.",CTLM,9/30/03,SH,68822,486000,68822,674000,0.1987,0.2506,24,35,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Avanex Corp,AVNX,9/30/03,SH,71998,349000,71998,284000,0.1427,0.1056,25,38,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Oplink Communications Inc,OPLK,9/30/03,SH,6897,122000,6897,86000,0.0499,0.032,26,40,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Books-A-Million, Inc.",BAMM,9/30/03,SH,11000,45000,11000,30000,0.0184,0.0112,27,42,0,,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,DSL.net Inc,DSLN,9/30/03,SH,76233,41000,76233,40000,0.0168,0.0149,28,41,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Electronic Arts, Inc.",EA,9/30/03,SH,0,0,400000,14780000,,5.4958,999999,6,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Ericsson (L.M.) Telephone Companies ADR,ERIC,9/30/03,SH,0,0,166610,886000,,0.3294,999999,32,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Intuit, Inc.",INTU,9/30/03,SH,0,0,250000,5575000,,2.073,999999,18,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,NetScreen Technologies Inc,NSCN,9/30/03,SH,0,0,120500,2687000,,0.9991,999999,26,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Monster Worldwide Inc.,MWW,9/30/03,SH,0,0,250000,4933000,,1.8343,999999,21,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Arbitron Inc. (New),ARB,9/30/03,SH,0,0,178400,6369000,,2.3682,999999,17,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Expedia Inc. (Old),EXPE,9/30/03,SH,0,0,140000,10660000,,3.9638,999999,12,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Kopin Corp.,KOPN,9/30/03,SH,0,0,172950,1062000,,0.3949,999999,31,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Sohu.com Inc,SOHU,9/30/03,SH,0,0,90000,3060000,,1.1378,999999,23,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Avid Technology, Inc.",AVID,9/30/03,SH,0,0,233300,8242000,,3.0647,999999,13,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Overture Services, Inc.",OVER,9/30/03,SH,0,0,710000,12872000,,4.7863,999999,10,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Neoware,NWRE,9/30/03,SH,0,0,426945,6494000,,2.4147,999999,16,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Cincinnati Bell Inc. (New),CBB,9/30/03,SH,0,0,2150000,14405000,,5.3563,999999,7,-100,soldall,UTILITIES & TELECOMMUNICATIONS
COATUE MANAGEMENT LLC,Netflix Inc,NFLX,9/30/03,SH,0,0,290000,3705000,,1.3777,999999,22,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Lexar Media Inc,LEXR,9/30/03,SH,0,0,178200,1686000,,0.6269,999999,28,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Sina Corp,SINA,9/30/03,SH,0,0,150000,3038000,,1.1296,999999,24,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,SanDisk Corp.,SNDK,9/30/03,SH,0,0,250000,5071000,,1.8856,999999,20,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,StorageNetworks Inc,STOR,9/30/03,SH,0,0,67128,93000,,0.0346,999999,39,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,OmniVision Technologies Inc,OVTI,9/30/03,SH,0,0,817690,12727000,,4.7324,999999,11,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,ChoicePoint Inc.,CPS,9/30/03,SH,0,0,156100,5389000,,2.0038,999999,19,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Websense Inc.,WBSN,12/31/03,SH,2103324,30782000,2103324,22484000,10.0269,9.1907,1,5,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,WebEx Communications Inc,WEBX,12/31/03,SH,1302805,26238000,1302805,24596000,8.5468,10.054,2,3,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Career Education Corp.,CECO,12/31/03,SH,622286,25047000,329838,14944000,8.1588,6.1086,3,9,88.6641,addition,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Sina Corp,SINA,12/31/03,SH,624000,21060000,0,0,6.8601,,4,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,R. H. Donnelley Corp.,RHDCQ,12/31/03,SH,432700,17239000,707900,28606000,5.6154,11.6932,5,2,-38.8755,reduction,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Dun & Bradstreet Corp. (New),DNB,12/31/03,SH,328300,16648000,369700,15357000,5.4229,6.2774,6,8,-11.1983,reduction,INDUSTRIALS
COATUE MANAGEMENT LLC,Amdocs Ltd,DOX,12/31/03,SH,609000,13690000,261000,4906000,4.4594,2.0054,7,13,133.3333,addition,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"FTI Consulting, Inc.",FCN,12/31/03,SH,517300,12089000,0,0,3.9379,,8,999999,,new,INDUSTRIALS
COATUE MANAGEMENT LLC,Laureate Education Inc.,LAUR,12/31/03,SH,394229,11350000,0,0,3.6972,,9,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,USANA Health Sciences Inc.,USNA,12/31/03,SH,350000,10812000,0,0,3.5219,,10,999999,,new,CONSUMER STAPLES
COATUE MANAGEMENT LLC,America Movil S.A.B. de C.V. ADS,AMX,12/31/03,SH,2286000,10417000,0,0,3.3932,,11,999999,,new,UTILITIES & TELECOMMUNICATIONS
COATUE MANAGEMENT LLC,Sohu.com Inc,SOHU,12/31/03,SH,345146,10323000,0,0,3.3626,,12,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Armor Holdings, Inc.",AH,12/31/03,SH,375000,9866000,0,0,3.2138,,13,999999,,new,INDUSTRIALS
COATUE MANAGEMENT LLC,Ceradyne Inc.,CRDN,12/31/03,SH,641250,9707000,0,0,3.162,,14,999999,,new,INDUSTRIALS
COATUE MANAGEMENT LLC,Taser International Inc,TASR,12/31/03,SH,1320000,9061000,0,0,2.9515,,15,999999,,new,INDUSTRIALS
COATUE MANAGEMENT LLC,KVH Industries Inc.,KVHI,12/31/03,SH,300000,8271000,0,0,2.6942,,16,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Imax Inc,IMAX,12/31/03,SH,800000,6382000,0,0,2.0789,,17,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,First Data Corp.,FDC,12/31/03,SH,144000,5917000,0,0,1.9274,,18,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Avanex Corp,AVNX,12/31/03,SH,1125698,5617000,71998,349000,1.8297,0.1427,19,25,1463.5129,addition,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Authentidate Holding,ADAT,12/31/03,SH,197500,4704000,0,0,1.5323,,20,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,JDS Uniphase Corp.,JDSU,12/31/03,SH,143750,4186000,0,0,1.3635,,21,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Boston Communications Group Inc,BCGI,12/31/03,SH,393325,3654000,554755,5547000,1.1903,2.2674,22,12,-29.0993,reduction,INDUSTRIALS
COATUE MANAGEMENT LLC,Corinthian Colleges,COCO,12/31/03,SH,127200,3530000,0,0,1.1499,,23,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Cal-Maine Foods Inc (New),CALM,12/31/03,SH,190000,3487000,0,0,1.1359,,24,999999,,new,CONSUMER STAPLES
COATUE MANAGEMENT LLC,Cree Research Inc.,CREE,12/31/03,SH,192583,3407000,192583,3566000,1.1098,1.4577,25,14,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,IAC/InterActiveCorp,IACI,12/31/03,SH,23477,3186000,0,0,1.0378,,26,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Grey Global Group Inc.,GREY,12/31/03,SH,3970,2712000,0,0,0.8834,,27,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Zix Corp.,ZIXI,12/31/03,SH,297920,2589000,68469,554000,0.8433,0.2265,28,23,335.1166,addition,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Nuance Communications, Inc. (New)",NUAN,12/31/03,SH,468747,2494000,468747,1968000,0.8124,0.8045,29,15,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Corning Inc.,GLW,12/31/03,SH,233900,2440000,0,0,0.7948,,30,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Move Inc.,MOVE,12/31/03,SH,485973,2299000,3583816,9891000,0.7489,4.0431,31,10,-86.4398,reduction,FINANCE
COATUE MANAGEMENT LLC,Mannatech Inc,MTEX,12/31/03,SH,20000,2188000,0,0,0.7127,,32,999999,,new,CONSUMER STAPLES
COATUE MANAGEMENT LLC,Scholastic Corp.,SCHL,12/31/03,SH,50610,1723000,50610,1457000,0.5613,0.5956,33,18,0,,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Oclaro Inc,OCLR,12/31/03,SH,626962,1567000,0,0,0.5104,,34,999999,,new,INDUSTRIALS
COATUE MANAGEMENT LLC,Sonus Networks Inc,SONS,12/31/03,SH,134510,1014000,134510,932000,0.3303,0.381,35,21,0,,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Netflix Inc,NFLX,12/31/03,SH,28920,791000,0,0,0.2577,,36,999999,,new,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Captiva Software,CPTV,12/31/03,SH,39900,506000,0,0,0.1648,,37,999999,,new,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Neoforma Inc,NEOF,12/31/03,SH,0,0,433223,6086000,,2.4878,999999,11,-100,soldall,HEALTH CARE
COATUE MANAGEMENT LLC,Oplink Communications Inc,OPLK,12/31/03,SH,0,0,6897,122000,,0.0499,999999,26,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Netease Inc ADR,NTES,12/31/03,SH,0,0,1760000,24578000,,10.0467,999999,4,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,DSL.net Inc,DSLN,12/31/03,SH,0,0,76233,41000,,0.0168,999999,28,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,RCN Corp (New),RCNI,12/31/03,SH,0,0,365264,672000,,0.2747,999999,22,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Priceline Group Inc,PCLN,12/31/03,SH,0,0,1223610,35533000,,14.5247,999999,1,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,"TD Ameritrade Holding Corp, Class A",AMTD,12/31/03,SH,0,0,1535000,17560000,,7.178,999999,7,-100,soldall,FINANCE
COATUE MANAGEMENT LLC,eBay Inc.,EBAY,12/31/03,SH,0,0,702000,18827000,,7.6959,999999,6,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,FreeMarkets Inc.,FMKT,12/31/03,SH,0,0,127076,988000,,0.4039,999999,20,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Centillum Communications, Inc.",CTLM,12/31/03,SH,0,0,68822,486000,,0.1987,999999,24,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Books-A-Million, Inc.",BAMM,12/31/03,SH,0,0,11000,45000,,0.0184,999999,27,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Clear Channel Communications Inc.,CCU,12/31/03,SH,0,0,41000,1570000,,0.6418,999999,17,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Midway Games Inc.,MWY,12/31/03,SH,0,0,396040,1172000,,0.4791,999999,19,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,SkillSoft Plc,SKIL,12/31/03,SH,0,0,241769,1801000,,0.7362,999999,16,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,R. H. Donnelley Corp.,RHDCQ,3/31/04,SH,0,0,432700,17239000,,5.6154,999999,5,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Corinthian Colleges,COCO,3/31/04,SH,0,0,127200,3530000,,1.1499,999999,23,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,"Armor Holdings, Inc.",AH,3/31/04,SH,0,0,375000,9866000,,3.2138,999999,13,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Ceradyne Inc.,CRDN,3/31/04,SH,0,0,641250,9707000,,3.162,999999,14,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Oclaro Inc,OCLR,3/31/04,SH,0,0,626962,1567000,,0.5104,999999,34,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Imax Inc,IMAX,3/31/04,SH,0,0,800000,6382000,,2.0789,999999,17,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Sina Corp,SINA,3/31/04,SH,0,0,624000,21060000,,6.8601,999999,4,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,IAC/InterActiveCorp,IACI,3/31/04,SH,0,0,23477,3186000,,1.0378,999999,26,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Captiva Software,CPTV,3/31/04,SH,0,0,39900,506000,,0.1648,999999,37,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,"Nuance Communications, Inc. (New)",NUAN,3/31/04,SH,0,0,468747,2494000,,0.8124,999999,29,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Zix Corp.,ZIXI,3/31/04,SH,0,0,297920,2589000,,0.8433,999999,28,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Sonus Networks Inc,SONS,3/31/04,SH,0,0,134510,1014000,,0.3303,999999,35,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Dun & Bradstreet Corp. (New),DNB,3/31/04,SH,0,0,328300,16648000,,5.4229,999999,6,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,America Movil S.A.B. de C.V. ADS,AMX,3/31/04,SH,0,0,2286000,10417000,,3.3932,999999,11,-100,soldall,UTILITIES & TELECOMMUNICATIONS
COATUE MANAGEMENT LLC,Grey Global Group Inc.,GREY,3/31/04,SH,0,0,3970,2712000,,0.8834,999999,27,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Mannatech Inc,MTEX,3/31/04,SH,0,0,20000,2188000,,0.7127,999999,32,-100,soldall,CONSUMER STAPLES
COATUE MANAGEMENT LLC,"FTI Consulting, Inc.",FCN,3/31/04,SH,0,0,517300,12089000,,3.9379,999999,8,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,JDS Uniphase Corp.,JDSU,3/31/04,SH,0,0,143750,4186000,,1.3635,999999,21,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Laureate Education Inc.,LAUR,3/31/04,SH,0,0,394229,11350000,,3.6972,999999,9,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Netflix Inc,NFLX,3/31/04,SH,0,0,28920,791000,,0.2577,999999,36,-100,soldall,CONSUMER DISCRETIONARY
COATUE MANAGEMENT LLC,Websense Inc.,WBSN,3/31/04,SH,0,0,2103324,30782000,,10.0269,999999,1,-100,soldall,INFORMATION TECHNOLOGY
COATUE MANAGEMENT LLC,Taser International Inc,TASR,3/31/04,SH,0,0,1320000,9061000,,2.9515,999999,15,-100,soldall,INDUSTRIALS
COATUE MANAGEMENT LLC,Scholastic Corp.,SCHL,3/31/04,SH,0,0,50610,1723000,,0.5613,999999,33,-100,soldall,CONSUMER DISCRETIONARY
