filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
"ELLIOTT ASSOCIATES, L.P.",Lockheed Martin Corp.,LMT,6/30/03,SH,120000,5709000,0,0,0.8206,,41,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Gilead Sciences Inc.,GILD,6/30/03,PUT,800000,5555000,0,0,0.7985,,42,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",UnitedHealth Group Inc.,UNH,6/30/03,PUT,200000,5025000,638000,14621000,0.7223,2.259,43,13,-68.652,reduction,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Vion Pharmaceuticals Inc.,VIONQ.OB,6/30/03,SH,296611,4894000,296611,890000,0.7035,0.1375,44,76,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Merrill Lynch & Co., Inc. Semiconductor HOLDRS Trust Depositary Receipts",SMHYL,6/30/03,SH,170000,4800000,0,0,0.69,,45,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Cummins  Inc.,CMI,6/30/03,PUT,500000,4486000,0,0,0.6448,,46,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Harley Davidson Inc,HOG,6/30/03,PUT,100000,3986000,0,0,0.573,,47,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Fairfax Financial Holdings Ltd.,FRFHF,6/30/03,SH,23200,3571000,0,0,0.5133,,48,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Universal Health Services Class B,UHS,6/30/03,SH,150400,2979000,150400,3066000,0.4282,0.4737,50,51,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Silver Standard Resources Inc.,SSRI,6/30/03,SH,550000,2717000,752450,3529000,0.3906,0.5452,51,47,-26.9054,reduction,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",M.D.C. Holdings Inc.,MDC,6/30/03,SH,61492,2699000,61492,1950000,0.388,0.3013,52,61,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Fannie Mae,FNMA,6/30/03,SH,40000,2698000,0,0,0.3878,,53,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Motorola Solutions Inc,MSI,6/30/03,SH,250000,2358000,0,0,0.339,,54,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",ACTV Inc.,ACTV,6/30/03,SH,2373880,2302000,2373880,1211000,0.3309,0.1871,55,72,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Synovus Financial Corp.,SNV,6/30/03,SH,15114,2274000,0,0,0.3269,,56,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Centex Corp.,CTX,6/30/03,SH,29000,2256000,0,0,0.3243,,57,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Mahanagar Telephone Nigam Ltd.,MTENY,6/30/03,SH,433855,2083000,433855,1801000,0.2994,0.2783,58,63,0,,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Infosys Ltd ADR,INFY,6/30/03,SH,147852,1996000,170628,2617000,0.2869,0.4043,59,54,-13.3483,reduction,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",J2 Global Inc,JCOM,6/30/03,SH,157600,1807000,39200,279000,0.2597,0.0431,60,90,302.0408,addition,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Lexmark International Inc. Class A,LXK,6/30/03,CALL,25000,1769000,0,0,0.2543,,61,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Nordstrom Inc.,JWN,6/30/03,SH,176200,1720000,0,0,0.2472,,62,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Albertsons, Inc",ABS,6/30/03,SH,87600,1681000,0,0,0.2416,,63,999999,,new,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.","HKN, Inc.",HKN,6/30/03,SH,4303617,1678000,0,0,0.2412,,64,999999,,new,MATERIALS
"ELLIOTT ASSOCIATES, L.P.","American International Group, Inc.",AIG,6/30/03,SH,1500,1655000,2625,2596000,0.2379,0.4011,65,55,-42.8571,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Aastrom Bioscience,ASTM,6/30/03,SH,9875,1596000,0,0,0.2294,,66,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Citigroup, Inc.",C,6/30/03,SH,3400,1455000,0,0,0.2091,,67,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Visteon Corp. (Old),VSTOZ,6/30/03,PUT,210000,1442000,0,0,0.2073,,68,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Valeant Pharmaceuticals International, Inc (ONT)",VRX,6/30/03,SH,85321,1430000,85321,760000,0.2056,0.1174,69,78,0,,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Morgan Stanley,MS,6/30/03,SH,30000,1282000,0,0,0.1843,,70,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Synopsys Inc.,SNPS,6/30/03,SH,20600,1274000,0,0,0.1831,,71,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Safeway Inc.,SWY,6/30/03,SH,60000,1227000,0,0,0.1764,,72,999999,,new,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.","InterDigital, Inc.",IDCC,6/30/03,SH,51600,1207000,51600,1168000,0.1735,0.1805,73,73,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Global Power Equipment Group, Inc.",GLPW,6/30/03,SH,27778,1162000,27778,1275000,0.167,0.197,74,70,0,,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Elan Corp Plc,ELN,6/30/03,SH,203600,1148000,1500900,4188000,0.165,0.6471,75,42,-86.4348,reduction,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",May Department Stores Co.,MAY,6/30/03,SH,46200,1028000,0,0,0.1478,,76,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",QUESTCOR PHARMA INC 08/29/2014Non-Confidential,QCOR,6/30/03,SH,1008075,1007000,0,0,0.1448,,77,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Datatec Systems, Inc.",DATC,6/30/03,SH,841300,917000,0,0,0.1318,,78,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Imperial Chemical Industries Ltd. (NYSE),ICIYY,6/30/03,SH,110000,913000,0,0,0.1312,,79,999999,,new,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",Toys R Us Inc.,TOY,6/30/03,SH,71820,870000,71820,601000,0.1251,0.0929,80,82,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Delphi Corp. (Old),DPHIQ.PK,6/30/03,SH,100000,863000,0,0,0.1241,,81,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Cummins  Inc.,CMI,6/30/03,SH,96000,862000,0,0,0.1239,,82,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Southwest Airlines Co.,LUV,6/30/03,SH,50000,860000,0,0,0.1236,,83,999999,,new,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.",Mexico Fund Inc,MXF,6/30/03,SH,57200,800000,57200,632000,0.115,0.0976,84,80,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",RCN Corp (New),RCNI,6/30/03,SH,370000,732000,0,0,0.1052,,85,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Acclaim Entertainment, Inc.",AKLM,6/30/03,SH,950667,684000,0,0,0.0983,,86,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Nanogen Inc,NGEN,6/30/03,SH,230000,676000,0,0,0.0972,,87,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Washington Mutual Inc - Dime Bancorp, Inc. Litigation Tracking Warrant",DIMEQ,6/30/03,SH,4454610,669000,4454610,624000,0.0962,0.0964,88,81,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Harley Davidson Inc,HOG,6/30/03,SH,16000,638000,0,0,0.0917,,89,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Celsion Corp.,CLSN,6/30/03,SH,580000,632000,0,0,0.0908,,90,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","AT&T Wireless Services, Inc.",AWE,6/30/03,SH,70000,575000,0,0,0.0827,,91,999999,,new,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",SOUTHERN PAC PE ADR,SPPTQ,6/30/03,SH,96646,557000,96646,382000,0.0801,0.059,92,87,0,,UNKNOWN
"ELLIOTT ASSOCIATES, L.P.",Bluegreen Corp,BXG,6/30/03,SH,115249,547000,115249,409000,0.0786,0.0632,93,86,0,,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Pacific Rim Mining Corp.,PFRMF,6/30/03,SH,1708185,546000,1708185,564000,0.0785,0.0871,94,83,0,,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",Ciena Corp,CIEN,6/30/03,SH,14057,509000,14057,430000,0.0732,0.0664,95,85,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",ICICI Bank Ltd. ADS,IBN,6/30/03,SH,67700,492000,210700,1327000,0.0707,0.205,96,69,-67.869,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.","Charter Communications, Inc. (Old) Class A",CHTRQ,6/30/03,SH,122000,454000,0,0,0.0653,,97,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Golden Star Resources Ltd.,GSS,6/30/03,SH,170100,449000,175200,316000,0.0645,0.0488,98,89,-2.911,reduction,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",Mirant TR I Pfd CV S,MIRPQ,6/30/03,SH,25000,447000,0,0,0.0643,,99,999999,,new, 
"ELLIOTT ASSOCIATES, L.P.","Avanir Pharmaceutials, Inc.",AVNR,6/30/03,SH,63750,446000,0,0,0.0641,,100,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Biopure Corp,BPURQ,6/30/03,SH,70162,420000,720834,2379000,0.0604,0.3676,101,57,-90.2666,reduction,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Maytag Company (The),MYG,6/30/03,SH,16000,391000,0,0,0.0562,,102,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Dillards Inc.,DDS,6/30/03,SH,26700,360000,0,0,0.0517,,103,999999,,new,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Vodafone Group Plc Sponsored ADR,VOD,6/30/03,SH,13800,271000,0,0,0.039,,104,999999,,new,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Tyco International Ltd. (Bermuda),TYC,6/30/03,SH,3500,266000,0,0,0.0382,,105,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",AMR Corp,AAMRQ,6/30/03,SH,24000,264000,0,0,0.0379,,106,999999,,new,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.","Asia Pacific Fund, Inc. (The)",APB,6/30/03,SH,24792,250000,24792,201000,0.0359,0.0311,107,92,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Navistar International Corp,NAV,6/30/03,SH,5000,163000,0,0,0.0234,,108,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Lime Energy Co,LIME,6/30/03,SH,1476,148000,0,0,0.0213,,109,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Generex Biotechnology Corp,GNBT,6/30/03,SH,77864,122000,76364,82000,0.0175,0.0127,110,94,1.9643,addition,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",BRT Realty Trust,BRT,6/30/03,SH,6150,98000,0,0,0.0141,,111,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.","Inovio Pharmaceuticals, Inc",INO,6/30/03,SH,8438,98000,0,0,0.0141,,112,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Abviva Inc,ABVV,6/30/03,SH,121000,76000,0,0,0.0109,,113,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Furmanite Corp,FRM,6/30/03,SH,23200,49000,23200,42000,0.007,0.0065,114,96,0,,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Lifepoint Inc.,LFPI,6/30/03,SH,129080,42000,462220,231000,0.006,0.0357,115,91,-72.0739,reduction,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Arotech Corp.,ARTX,6/30/03,SH,2450,28000,3307,24000,0.004,0.0037,116,97,-25.9147,reduction,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Fresenius Medical Care AG & Co KGaA ADS,FMS,6/30/03,SH,2714,22000,0,0,0.0032,,117,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Sorrento Networks Corp.,FIBR,6/30/03,SH,5923,16000,0,0,0.0023,,118,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",WHX Corp.,WXCP.PK,6/30/03,SH,3514,7000,0,0,0.001,,119,999999,,new,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",New Valley Corp.,NVAL,6/30/03,SH,1380,6000,0,0,0.0009,,120,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",New Valley Warrants,NVAL-W,6/30/03,SH,1406,0,0,0,0,,121,999999,,new, 
"ELLIOTT ASSOCIATES, L.P.",Ladenburg Thalmann Financial Services Inc.,LTS,6/30/03,SH,1363,0,0,0,0,,122,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Colgate-Palmolive Co. ,CL,6/30/03,PUT,0,0,200000,5444000,,0.8411,999999,38,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Nortel Networks Corp. (New),NRTLQ,6/30/03,PRN,0,0,35700,26418000,,4.0817,999999,5,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",JDA Software Group,JDAS,6/30/03,SH,0,0,375500,3793000,,0.586,999999,46,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Burlington Resources Inc.,BR,6/30/03,PUT,0,0,200000,9542000,,1.4743,999999,24,-100,soldall,ENERGY
"ELLIOTT ASSOCIATES, L.P.",FactSet Research Systems,FDS,6/30/03,SH,0,0,81000,1753000,,0.2708,999999,64,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",British Airways Plc,BAIRY.PK,6/30/03,SH,0,0,22330,188000,,0.029,999999,93,-100,soldall,UNKNOWN
"ELLIOTT ASSOCIATES, L.P.","SK Telecom Co., Ltd. ADR",SKM,6/30/03,SH,0,0,110000,1498000,,0.2314,999999,66,-100,soldall,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Dreyers Grand Ice Cream Holdings Inc.,DRYR,6/30/03,PUT,0,0,220000,15251000,,2.3563,999999,10,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.","Teva Pharmaceutical Industries Ltd, ADR",TEVA,6/30/03,PRN,0,0,4000,2200000,,0.3399,999999,59,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Kohls Corp.,KSS,6/30/03,SH,0,0,50000,2829000,,0.4371,999999,53,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","Cisco Systems, Inc.",CSCO,6/30/03,SH,0,0,400000,5188000,,0.8016,999999,39,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Sun Microsystems Inc.,JAVA,6/30/03,CALL,0,0,100000,326000,,0.0504,999999,88,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Information Resources Inc.,IRIC,6/30/03,SH,0,0,866100,1109000,,0.1713,999999,74,-100,soldall,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",LSI Corp. (CA),LSI,6/30/03,PRN,0,0,13500,13331000,,2.0597,999999,17,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",BJs Wholesale Club,BJ,6/30/03,SH,0,0,3600400,40684000,,6.2859,999999,1,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Dominion Resources,D,6/30/03,PUT,0,0,613000,16971000,,2.6221,999999,8,-100,soldall,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Weyerhaeuser Corp.,WY,6/30/03,PUT,0,0,150000,7175000,,1.1086,999999,30,-100,soldall,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",Avon Products Inc,AVP,6/30/03,PUT,0,0,250000,7131000,,1.1018,999999,31,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Progressive Corp.,PGR,6/30/03,PUT,0,0,1049600,15563000,,2.4046,999999,9,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",APP Pharmaceuticals Inc,APPX,6/30/03,SH,0,0,250000,4788000,,0.7398,999999,41,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Newell Rubbermaid Co.,NWL,6/30/03,PUT,0,0,200000,5671000,,0.8762,999999,37,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Trane Inc,TT,6/30/03,SH,0,0,18000,1238000,,0.1913,999999,71,-100,soldall,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",FedEx Corporation,FDX,6/30/03,PUT,0,0,200000,11014000,,1.7017,999999,23,-100,soldall,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.","Taiwan Semiconductor Manufacturing Co., Ltd Class T",TSM,6/30/03,SH,0,0,745911,4138000,,0.6393,999999,43,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Bard (C.R.) Inc.,BCR,6/30/03,SH,0,0,22200,700000,,0.1082,999999,79,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.","Marriott International, Inc. ((New)",MAR,6/30/03,PUT,0,0,200000,3181000,,0.4915,999999,49,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Dominion Resources,D,6/30/03,SH,0,0,55400,1534000,,0.237,999999,65,-100,soldall,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Weyerhaeuser Corp.,WY,6/30/03,SH,0,0,30500,1459000,,0.2254,999999,67,-100,soldall,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",Bank of America Corp.,BAC,6/30/03,PUT,0,0,400000,13368000,,2.0654,999999,16,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Richmont Mines Inc,RIC,6/30/03,SH,0,0,25000,82000,,0.0127,999999,95,-100,soldall,MATERIALS
"ELLIOTT ASSOCIATES, L.P.",Allstate Corp.,ALL,6/30/03,PUT,0,0,200000,6634000,,1.025,999999,33,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Countrywide Financial Corp.,CFC,6/30/03,PUT,0,0,50000,2875000,,0.4442,999999,52,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Goldman Sachs Group,GS,6/30/03,SH,0,0,30000,2042000,,0.3155,999999,60,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Newell Rubbermaid Co.,NWL,6/30/03,SH,0,0,67500,1914000,,0.2957,999999,62,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",FedEx Corporation,FDX,6/30/03,SH,0,0,10000,551000,,0.0851,999999,84,-100,soldall,TRANSPORTS
"ELLIOTT ASSOCIATES, L.P.",FactSet Research Systems,FDS,6/30/03,PUT,0,0,300000,6491000,,1.0029,999999,34,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.","Level 3 Communications, Inc.",LVLT,6/30/03,PRN,0,0,540,4013000,,0.62,999999,45,-100,soldall,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",Procter & Gamble Co. (New) (1905),PG,6/30/03,PUT,0,0,200000,8905000,,1.3759,999999,28,-100,soldall,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Polaris Industries Inc.,PII,6/30/03,PUT,0,0,188000,2337000,,0.3611,999999,58,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Overstock.Com Inc,OSTK,6/30/03,SH,0,0,84200,821000,,0.1268,999999,77,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Gilead Sciences Inc.,GILD,6/30/03,PRN,0,0,96000,21405000,,3.3072,999999,7,-100,soldall,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Kohls Corp.,KSS,6/30/03,PUT,0,0,200000,11316000,,1.7484,999999,22,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Bank of America Corp.,BAC,6/30/03,SH,0,0,74000,2473000,,0.3821,999999,56,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",CDW Corp. (Old),CDWC,6/30/03,PUT,0,0,100000,4080000,,0.6304,999999,44,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Calpine Corp. (New),CPN,6/30/03,SH,0,0,2870000,9471000,,1.4633,999999,25,-100,soldall,UTILITIES & TELECOMMUNICATIONS
"ELLIOTT ASSOCIATES, L.P.",P&O Princess Cruises plc ADR,POC,6/30/03,SH,0,0,35000,934000,,0.1443,999999,75,-100,soldall,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",L-3 Communications Holdings,LLL,6/30/03,PRN,0,0,12500,14751000,,2.2791,999999,12,-100,soldall,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Allstate Corp.,ALL,6/30/03,SH,0,0,92800,3078000,,0.4756,999999,50,-100,soldall,FINANCE
"ELLIOTT ASSOCIATES, L.P.",International Business Machines,IBM,6/30/03,PUT,0,0,500000,39215000,,6.0589,999999,2,-100,soldall,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Bank of America Corp.,BAC,9/30/03,PUT,1000000,39020000,0,0,6.2172,,1,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Gilead Sciences Inc.,GILD,9/30/03,PRN,132000,37798000,0,0,6.0225,,2,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",NTL Inc. (New),NTLI,9/30/03,SH,644144,30185000,1026044,34998000,4.8095,5.0308,3,2,-37.2206,reduction,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.","21st Century Fox, Inc. Class B",FOX,9/30/03,SH,1855438,25318000,5306438,66463000,4.034,9.5537,4,1,-65.0342,reduction,CONSUMER DISCRETIONARY
"ELLIOTT ASSOCIATES, L.P.",Fannie Mae,FNMA,9/30/03,PUT,300000,21060000,200000,13488000,3.3556,1.9388,6,15,50,addition,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Fidelity National Information Solutions Inc.,FNIS,9/30/03,SH,814197,20224000,841600,22025000,3.2224,3.166,7,6,-3.2561,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Salomon Brothers Fund Inc,SBF,9/30/03,SH,1849200,19805000,1391600,14891000,3.1556,2.1405,8,12,32.883,addition,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Tyco International Ltd. (Bermuda),TYC,9/30/03,PUT,225000,18387000,267500,20309000,2.9297,2.9193,9,8,-15.8879,reduction,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.","Teva Pharmaceutical Industries Ltd, ADR",TEVA,9/30/03,PRN,26000,17280000,0,0,2.7533,,10,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Horizon Offshore Inc,HOFF,9/30/03,SH,4150418,17058000,4150418,20670000,2.7179,2.9712,11,7,0,,ENERGY
"ELLIOTT ASSOCIATES, L.P.","Citigroup, Inc.",C,9/30/03,PUT,35000,15929000,20000,8560000,2.538,1.2305,12,27,75,addition,FINANCE
"ELLIOTT ASSOCIATES, L.P.",L-3 Communications Holdings,LLL,9/30/03,PRN,12500,13969000,0,0,2.2257,,13,999999,,new,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",International Business Machines,IBM,9/30/03,PUT,150000,13250000,0,0,2.1112,,14,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Korea Fund,KF,9/30/03,SH,76800,11920000,76800,11513000,1.8993,1.6549,15,19,0,,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Northrop Grumman Corp.,NOC,9/30/03,SH,258000,11123000,408000,17603000,1.7723,2.5303,16,11,-36.7647,reduction,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.","Altria Group, Inc.",MO,9/30/03,PUT,250000,10950000,0,0,1.7447,,17,999999,,new,CONSUMER STAPLES
"ELLIOTT ASSOCIATES, L.P.",Raytheon Co.,RTN,9/30/03,SH,381000,10668000,586000,19244000,1.6998,2.7662,18,10,-34.9829,reduction,INDUSTRIALS
"ELLIOTT ASSOCIATES, L.P.",Goldman Sachs Group,GS,9/30/03,PUT,125000,10488000,375000,31407000,1.6711,4.5146,19,3,-66.6667,reduction,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Freddie Mac (Federal Home Loan Mortgage Corp.),FMCC,9/30/03,PUT,200000,10470000,0,0,1.6682,,20,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Federated Department Stores Inc,FDS,9/30/03,SH,231216,9688000,231216,8520000,1.5436,1.2247,21,28,0,, 
"ELLIOTT ASSOCIATES, L.P.",Concord EFS Inc.,CE,9/30/03,SH,650000,8885000,630500,9281000,1.4157,1.3341,22,23,3.0928,addition,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Johnson & Johnson Co.,JNJ,9/30/03,PUT,170000,8418000,0,0,1.3413,,23,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Elan Corp Plc,ELN,9/30/03,PUT,1563500,8271000,0,0,1.3179,,24,999999,,new,HEALTH CARE
"ELLIOTT ASSOCIATES, L.P.",Bank of America Corp.,BAC,9/30/03,SH,210000,8195000,0,0,1.3057,,25,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Transwitch Corp.,TXCCQ,9/30/03,PRN,1158,8061000,0,0,1.2844,,26,999999,,new,INFORMATION TECHNOLOGY
"ELLIOTT ASSOCIATES, L.P.",Merrill Lynch & Co. Inc.,MER,9/30/03,PUT,144900,7757000,0,0,1.236,,27,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",Wells Fargo & Co. (New),WFC,9/30/03,PUT,300000,7725000,0,0,1.2309,,28,999999,,new,FINANCE
"ELLIOTT ASSOCIATES, L.P.",BP Prudhoe Bay Royalty Trust,BPT,9/30/03,SH,388600,7675000,667600,12611000,1.2229,1.8128,29,17,-41.7915,reduction,ENERGY
