filer,name,ticker,date,type,current_shares,current_value,previous_shares,previous_value,current_percent,previous_percent,rank,previous_rank,change_in_shares,change_type,sector
THIRD POINT LLC,"Morgan Stanley India Investment Fund, Inc.",IIF,6/30/05,SH,0,0,32100,932000,,0.0326,999999,66,-100,soldall,FINANCE
THIRD POINT LLC,"Owens-Illinois, Inc. (New)",OI,6/30/05,SH,0,0,1275000,32054000,,1.1196,999999,27,-100,soldall,MATERIALS
THIRD POINT LLC,Siebel Systems Inc,SEBL,6/30/05,SH,0,0,3000000,27360000,,0.9557,999999,32,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,"Freescale Semiconductor, Inc. Class A",FSL,6/30/05,SH,0,0,1340000,22713000,,0.7934,999999,35,-100,soldall,INFORMATION TECHNOLOGY
THIRD POINT LLC,Forest Oil Corp.,FST,6/30/05,SH,0,0,900000,36450000,,1.2732,999999,23,-100,soldall,ENERGY
THIRD POINT LLC,Cameco Corp.,CCJ,6/30/05,SH,0,0,200000,4424000,,0.1545,999999,62,-100,soldall,ENERGY
THIRD POINT LLC,Holly Corporation,HOC,6/30/05,SH,0,0,1720000,32052000,,1.1196,999999,28,-100,soldall,MATERIALS
THIRD POINT LLC,Arlington Tankers Ltd.,ATB,6/30/05,SH,0,0,261400,6143000,,0.2146,999999,58,-100,soldall,ENERGY
THIRD POINT LLC,Kerr-McGee Corp.,KMG,6/30/05,SH,0,0,1400000,109662000,,3.8304,999999,8,-100,soldall,ENERGY
THIRD POINT LLC,"Cyberonics, Inc.",CYBX,6/30/05,CALL,0,0,100000,840000,,0.0293,999999,67,-100,soldall,HEALTH CARE
THIRD POINT LLC,Arch Coal Inc. ,ACI,6/30/05,SH,0,0,1000000,21505000,,0.7512,999999,37,-100,soldall,ENERGY
THIRD POINT LLC,PG&E Corp.,PCG,6/30/05,SH,0,0,925000,31543000,,1.1018,999999,29,-100,soldall,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Western Gas Resources Inc.,WGR,9/30/05,SH,6665000,341448000,5350000,186715000,8.4779,7.8642,1,3,24.5794,addition,ENERGY
THIRD POINT LLC,Massey Energy Company,MEE,9/30/05,SH,4585000,234156000,0,0,5.8139,,2,999999,,new,ENERGY
THIRD POINT LLC,Dade Behring Holdings Inc,DADE,9/30/05,SH,6189000,226889000,3050000,198281000,5.6335,8.3513,3,2,102.918,addition,HEALTH CARE
THIRD POINT LLC,"Canadian Natural Resources, Ltd",CNQ,9/30/05,SH,9000000,203355000,9600000,174624000,5.0492,7.3549,4,4,-6.25,reduction,ENERGY
THIRD POINT LLC,"TD Ameritrade Holding Corp, Class A",AMTD,9/30/05,SH,7500000,161100000,1500000,27885000,4,1.1745,5,22,400,addition,FINANCE
THIRD POINT LLC,Wendys International Inc.,WEN,9/30/05,SH,3300000,148995000,2850000,135803000,3.6994,5.7198,6,5,15.7895,addition,CONSUMER DISCRETIONARY
THIRD POINT LLC,Plains Exploration & Production Co. LP,PXP,9/30/05,SH,3050000,130601000,0,0,3.2427,,7,999999,,new,ENERGY
THIRD POINT LLC,McDonalds Corp.,MCD,9/30/05,SH,3885000,130109000,0,0,3.2305,,8,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Phelps Dodge Corp.,PD,9/30/05,SH,1000000,129930000,0,0,3.2261,,9,999999,,new,MATERIALS
THIRD POINT LLC,Leap Wireless International Inc. (New),LEAP,9/30/05,SH,3675000,129360000,3675000,101981000,3.2119,4.2953,10,8,0,,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Huntsman Corp,HUN,9/30/05,SH,6600000,129030000,6350000,128714000,3.2037,5.4212,11,7,3.937,addition,MATERIALS
THIRD POINT LLC,American Express,AXP,9/30/05,SH,2200000,126368000,0,0,3.1376,,12,999999,,new,FINANCE
THIRD POINT LLC,Sears Holdings Corporation,SHLD,9/30/05,SH,1000000,124420000,2150000,322221000,3.0893,13.5715,13,1,-53.4884,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,CONSOL Energy Inc (DE),CNX,9/30/05,SH,2800000,106778000,5000000,133949000,2.6512,5.6417,14,6,-44,reduction,ENERGY
THIRD POINT LLC,Valero Energy Corp.,VLO,9/30/05,SH,1800000,101754000,0,0,2.5265,,15,999999,,new,ENERGY
THIRD POINT LLC,NRG Energy Inc,NRG,9/30/05,SH,4450000,94785000,0,0,2.3534,,16,999999,,new,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Pioneer Natural Resources Co.,PXD,9/30/05,SH,1650000,90618000,500000,21040000,2.25,0.8862,17,27,230,addition,ENERGY
THIRD POINT LLC,McDermott International,MDR,9/30/05,SH,7050000,86034000,7500000,52500000,2.1362,2.2112,18,14,-6,reduction,INDUSTRIALS
THIRD POINT LLC,UNS Energy Corp,UNS,9/30/05,SH,2560000,85094000,2800000,86100000,2.1128,3.6264,19,10,-8.5714,reduction,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,"PNC Financial Services Group, Inc. (The)",PNC,9/30/05,SH,1450000,84129000,1000000,54460000,2.0889,2.2938,20,13,45,addition,FINANCE
THIRD POINT LLC,"Advanced Medical Optics, Inc.",EYE,9/30/05,SH,2000000,75900000,400000,15900000,1.8845,0.6697,21,29,400,addition,HEALTH CARE
THIRD POINT LLC,Nexen Inc,NXY,9/30/05,SH,3130000,74588000,0,0,1.852,,22,999999,,new,ENERGY
THIRD POINT LLC,Shire Plc ADS,SHPG,9/30/05,SH,2000000,73980000,1500000,49200000,1.8369,2.0722,23,15,33.3333,addition,HEALTH CARE
THIRD POINT LLC,"Ligand Pharmaceuticals, Inc.",LGND,9/30/05,SH,7000000,70959000,0,0,1.7619,,24,999999,,new,HEALTH CARE
THIRD POINT LLC,"Hudson City Bancorp, Inc.",HCBK,9/30/05,SH,5270000,62713000,8000000,91280000,1.5571,3.8446,25,9,-34.125,reduction,FINANCE
THIRD POINT LLC,Archipelago Holdings Inc.,AX,9/30/05,SH,1450000,57783000,1000000,38920000,1.4347,1.6393,26,16,45,addition,FINANCE
THIRD POINT LLC,Fidelity National Financial Inc.,FNF,9/30/05,SH,900000,40068000,625000,22306000,0.9949,0.9395,27,25,44,addition, 
THIRD POINT LLC,"AEP Industries, Inc.",AEPI,9/30/05,SH,2000000,37468000,2000000,32640000,0.9303,1.3747,28,18,0,,MATERIALS
THIRD POINT LLC,"Optimal Group Inc, Class A",OPMR,9/30/05,SH,1775000,36707000,2000000,32300000,0.9114,1.3604,29,19,-11.25,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,"Freescale Semiconductor, Inc. Class A",FSL,9/30/05,SH,1550000,36286000,0,0,0.901,,30,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,CIFC Corp,CIFC,9/30/05,SH,251220,34819000,0,0,0.8645,,31,999999,,new,FINANCE
THIRD POINT LLC,Symantec Corp.,SYMC,9/30/05,SH,1500000,33990000,0,0,0.8439,,32,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Sprint Corp,S,9/30/05,SH,1300000,30914000,1200000,30108000,0.7676,1.2681,33,21,8.3333,addition,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,"Alpha Natural Resources, Inc",ANR,9/30/05,SH,1000000,30040000,1050000,25074000,0.7459,1.0561,34,24,-4.7619,reduction,ENERGY
THIRD POINT LLC,"Freescale Semiconductor, Inc. Class B",FSLB,9/30/05,SH,1250000,29475000,1000000,21180000,0.7318,0.8921,35,26,25,addition,INFORMATION TECHNOLOGY
THIRD POINT LLC,New Century Financial Corp,NEWCQ,9/30/05,SH,800000,29016000,1200000,61740000,0.7204,2.6004,36,11,-33.3333,reduction,FINANCE
THIRD POINT LLC,KKR Financial Holding Co.,KFN,9/30/05,SH,1300000,28912000,0,0,0.7179,,37,999999,,new,FINANCE
THIRD POINT LLC,Comstock Resources Inc.,CRK,9/30/05,SH,750000,24608000,1300000,32877000,0.611,1.3847,38,17,-42.3077,reduction,ENERGY
THIRD POINT LLC,MedImmune Inc.,MEDI,9/30/05,SH,700000,23555000,300000,8016000,0.5849,0.3376,39,41,133.3333,addition,HEALTH CARE
THIRD POINT LLC,"VimpelCom, Ltd.",VIP,9/30/05,SH,500000,22220000,500000,17015000,0.5517,0.7166,40,28,0,,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,"Sovereign Bancorp, Inc.",SOV,9/30/05,SH,1000000,22040000,0,0,0.5472,,41,999999,,new,FINANCE
THIRD POINT LLC,Collegiate Funding Service,CFSI,9/30/05,SH,1160000,17180000,800000,11664000,0.4266,0.4913,42,31,45,addition,FINANCE
THIRD POINT LLC,CVS Caremark Corp,CVS,9/30/05,SH,500000,14505000,0,0,0.3601,,43,999999,,new,CONSUMER STAPLES
THIRD POINT LLC,CF Industries Holdings Inc,CF,9/30/05,SH,930000,13773000,0,0,0.342,,44,999999,,new,MATERIALS
THIRD POINT LLC,IPSCO Inc.,IPS,9/30/05,SH,175000,12511000,0,0,0.3106,,45,999999,,new,MATERIALS
THIRD POINT LLC,Oracle Corp,ORCL,9/30/05,SH,1000000,12390000,0,0,0.3076,,46,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Sun-Times Media Group Inc.,SUTMQ,9/30/05,SH,1250000,12250000,1250000,12513000,0.3042,0.527,47,30,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Progenics Pharmaceuticals Inc.,PGNX,9/30/05,SH,500000,11855000,485000,10117000,0.2944,0.4261,48,34,3.0928,addition,HEALTH CARE
THIRD POINT LLC,Biovail Corporation,BVF,9/30/05,SH,500000,11685000,0,0,0.2901,,49,999999,,new,HEALTH CARE
THIRD POINT LLC,ICICI Bank Ltd. ADS,IBN,9/30/05,SH,400000,11300000,0,0,0.2806,,50,999999,,new,FINANCE
THIRD POINT LLC,State Auto Financial Corp,STFC,9/30/05,SH,350000,11074000,350000,10864000,0.275,0.4576,51,33,0,,FINANCE
THIRD POINT LLC,Pioneer Companies Inc,PONR,9/30/05,SH,450000,10827000,450000,9896000,0.2688,0.4168,52,35,0,,MATERIALS
THIRD POINT LLC,Ivanhoe Mines Ltd.,IVN,9/30/05,SH,1250000,10017000,1250000,8878000,0.2487,0.3739,53,37,0,,MATERIALS
THIRD POINT LLC,"ONETRAVEL HOLDINGS, INC. (NEW)",OTVLQ,9/30/05,SH,1700000,9860000,0,0,0.2448,,54,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Agilent Technologies,A,9/30/05,SH,300000,9825000,300000,6906000,0.2439,0.2909,55,43,0,,INFORMATION TECHNOLOGY
THIRD POINT LLC,Artesyn Technologies Inc.,ATSN,9/30/05,SH,1000000,9300000,0,0,0.2309,,56,999999,,new,INDUSTRIALS
THIRD POINT LLC,4Kids Entertainment Inc.,FOUR,9/30/05,SH,500000,8695000,550000,10934000,0.2159,0.4605,57,32,-9.0909,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,Abbott Laboratories,ABT,9/30/05,SH,200000,8480000,0,0,0.2106,,58,999999,,new,HEALTH CARE
THIRD POINT LLC,"Nektar Therapeutics, Inc.",NKTR,9/30/05,SH,500000,8475000,0,0,0.2104,,59,999999,,new,HEALTH CARE
THIRD POINT LLC,"India Fund, Inc.",IFN,9/30/05,SH,210000,8358000,325000,9701000,0.2075,0.4086,60,36,-35.3846,reduction,FINANCE
THIRD POINT LLC,WorldSpace Inc,WRSPQ,9/30/05,SH,546200,7696000,0,0,0.1911,,61,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,FAMILYMEDS GROUP INC NEW,FMRX,9/30/05,SH,4350000,7604000,0,0,0.1888,,62,999999,,new,UNKNOWN
THIRD POINT LLC,"MDC Partners Inc, Class A",MDCA,9/30/05,SH,1487850,7142000,1487850,8391000,0.1773,0.3534,63,40,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Builders FirstSource Inc,BLDR,9/30/05,SH,275000,6141000,0,0,0.1525,,64,999999,,new,INDUSTRIALS
THIRD POINT LLC,Star Gas Partners Unit L.P.,SGU,9/30/05,SH,2100000,5208000,2100000,5985000,0.1293,0.2521,65,44,0,,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Adolor Corp,ADLR,9/30/05,SH,482000,5148000,100000,925000,0.1278,0.039,66,51,382,addition,HEALTH CARE
THIRD POINT LLC,"Pfizer, Inc.",PFE,9/30/05,SH,200000,4994000,0,0,0.124,,67,999999,,new,HEALTH CARE
THIRD POINT LLC,TLC Vision Corp.,TLCVF,9/30/05,SH,650000,4426000,0,0,0.1099,,68,999999,,new,HEALTH CARE
THIRD POINT LLC,"Hawaiian Holdings, Inc.",HA,9/30/05,SH,1384900,4072000,1384900,5609000,0.1011,0.2362,69,46,0,,TRANSPORTS
THIRD POINT LLC,"Washington Group International, Inc",WNG,9/30/05,SH,68600,3697000,1100000,56232000,0.0918,2.3684,70,12,-93.7636,reduction,INDUSTRIALS
THIRD POINT LLC,Bradley Pharmaceuticals Inc.,BDY,9/30/05,SH,300000,3276000,0,0,0.0813,,71,999999,,new,HEALTH CARE
THIRD POINT LLC,Axcan Pharma Inc,AXCA,9/30/05,SH,250000,3230000,0,0,0.0802,,72,999999,,new,HEALTH CARE
THIRD POINT LLC,Siebel Systems Inc,SEBL,9/30/05,SH,300000,3099000,0,0,0.0769,,73,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Molex Inc.,MOLX,9/30/05,SH,100000,2668000,0,0,0.0662,,74,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Sears Holdings Corporation,SHLD,9/30/05,CALL,100000,1525000,100000,3455000,0.0379,0.1455,75,48,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Cardiome Pharma Corp,CRME,9/30/05,SH,30000,1319000,0,0,0.0327,,76,999999,,new,HEALTH CARE
THIRD POINT LLC,OccuLogix Inc.,OCCX,9/30/05,SH,185000,1182000,0,0,0.0293,,77,999999,,new,HEALTH CARE
THIRD POINT LLC,American Express,AXP,9/30/05,CALL,100000,835000,0,0,0.0207,,78,999999,,new,FINANCE
THIRD POINT LLC,SALTON INC,SFPI.PK,9/30/05,SH,203618,670000,0,0,0.0166,,79,999999,,new,UNKNOWN
THIRD POINT LLC,NRG Energy Inc,NRG,9/30/05,CALL,100000,213000,0,0,0.0053,,80,999999,,new,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Allied Capital Corp. (New),ALD,9/30/05,PUT,0,0,152300,30000,,0.0013,999999,55,-100,soldall,FINANCE
THIRD POINT LLC,Given Imaging Ltd,GIVN,9/30/05,CALL,0,0,34700,101000,,0.0043,999999,54,-100,soldall,HEALTH CARE
THIRD POINT LLC,Analogic Corp.,ALOG,9/30/05,SH,0,0,75000,3774000,,0.159,999999,47,-100,soldall,HEALTH CARE
THIRD POINT LLC,Rotech Healthcare Inc,ROHIQ,9/30/05,SH,0,0,1000000,26250000,,1.1056,999999,23,-100,soldall,HEALTH CARE
THIRD POINT LLC,Spirit Finance Corp.,SFC,9/30/05,SH,0,0,715000,8401000,,0.3538,999999,39,-100,soldall,FINANCE
THIRD POINT LLC,Southern Copper Corp.,SCCO,9/30/05,SH,0,0,750000,32130000,,1.3533,999999,20,-100,soldall,MATERIALS
THIRD POINT LLC,Abgenix Inc.,ABGX,9/30/05,SH,0,0,235000,2016000,,0.0849,999999,50,-100,soldall,HEALTH CARE
THIRD POINT LLC,PG&E Corp.,PCG,9/30/05,CALL,0,0,18500,24000,,0.001,999999,56,-100,soldall,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Fieldstone Investment Corp,FICC,9/30/05,SH,0,0,600000,8640000,,0.3639,999999,38,-100,soldall,FINANCE
THIRD POINT LLC,Millennium Pharmaceuticals Inc.,MLNM,9/30/05,SH,0,0,625000,5794000,,0.244,999999,45,-100,soldall,HEALTH CARE
THIRD POINT LLC,Merck & Co,MRK,9/30/05,PUT,0,0,200000,155000,,0.0065,999999,53,-100,soldall,HEALTH CARE
THIRD POINT LLC,Cubist Pharmaceuticals Inc.,CBST,9/30/05,SH,0,0,250000,3293000,,0.1387,999999,49,-100,soldall,HEALTH CARE
THIRD POINT LLC,Wendys International Inc.,WEN,9/30/05,CALL,0,0,150000,790000,,0.0333,999999,52,-100,soldall,CONSUMER DISCRETIONARY
THIRD POINT LLC,Par Pharmaceutical Companies Inc.,PRX,9/30/05,SH,0,0,250000,7953000,,0.335,999999,42,-100,soldall,HEALTH CARE
THIRD POINT LLC,Western Gas Resources Inc.,WGR,12/31/05,SH,6150000,289604000,6665000,341448000,10.8716,8.4779,1,1,-7.7269,reduction,ENERGY
THIRD POINT LLC,Dade Behring Holdings Inc,DADE,12/31/05,SH,5900000,241251000,6189000,226889000,9.0564,5.6335,2,3,-4.6696,reduction,HEALTH CARE
THIRD POINT LLC,Massey Energy Company,MEE,12/31/05,SH,4475000,169468000,4585000,234156000,6.3617,5.8139,3,2,-2.3991,reduction,ENERGY
THIRD POINT LLC,Plains Exploration & Production Co. LP,PXP,12/31/05,SH,3100000,123163000,3050000,130601000,4.6235,3.2427,4,7,1.6393,addition,ENERGY
THIRD POINT LLC,Leap Wireless International Inc. (New),LEAP,12/31/05,SH,3100000,117428000,3675000,129360000,4.4082,3.2119,5,10,-15.6463,reduction,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,American Express,AXP,12/31/05,SH,1800000,92628000,2200000,126368000,3.4772,3.1376,6,12,-18.1818,reduction,FINANCE
THIRD POINT LLC,Viacom Inc. (New) Class B,VIAB,12/31/05,SH,2780000,90628000,0,0,3.4021,,7,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,"TD Ameritrade Holding Corp, Class A",AMTD,12/31/05,SH,3750000,90000000,7500000,161100000,3.3785,4,8,5,-50,reduction,FINANCE
THIRD POINT LLC,"Ligand Pharmaceuticals, Inc.",LGND,12/31/05,SH,7375000,82231000,7000000,70959000,3.0869,1.7619,9,24,5.3571,addition,HEALTH CARE
THIRD POINT LLC,UNS Energy Corp,UNS,12/31/05,SH,2560000,79872000,2560000,85094000,2.9983,2.1128,10,19,0,,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Shire Plc ADS,SHPG,12/31/05,SH,2050000,79520000,2000000,73980000,2.9851,1.8369,11,23,2.5,addition,HEALTH CARE
THIRD POINT LLC,McDonalds Corp.,MCD,12/31/05,SH,2250000,75870000,3885000,130109000,2.8481,3.2305,12,8,-42.0849,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,Nexen Inc,NXY,12/31/05,SH,2600000,61919000,3130000,74588000,2.3244,1.852,13,22,-16.9329,reduction,ENERGY
THIRD POINT LLC,"Pfizer, Inc.",PFE,12/31/05,SH,2100000,48972000,200000,4994000,1.8384,0.124,14,67,950,addition,HEALTH CARE
THIRD POINT LLC,NRG Energy Inc,NRG,12/31/05,SH,2000000,47120000,4450000,94785000,1.7689,2.3534,15,16,-55.0562,reduction,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,Wendys International Inc.,WEN,12/31/05,SH,850000,46971000,3300000,148995000,1.7633,3.6994,16,6,-74.2424,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,"AEP Industries, Inc.",AEPI,12/31/05,SH,2000000,45000000,2000000,37468000,1.6893,0.9303,17,28,0,,MATERIALS
THIRD POINT LLC,"Hudson City Bancorp, Inc.",HCBK,12/31/05,SH,3700000,44844000,5270000,62713000,1.6834,1.5571,18,25,-29.7913,reduction,FINANCE
THIRD POINT LLC,McDermott International,MDR,12/31/05,SH,3000000,44610000,7050000,86034000,1.6746,2.1362,19,18,-57.4468,reduction,INDUSTRIALS
THIRD POINT LLC,New Century Financial Corp,NEWCQ,12/31/05,SH,1200000,43284000,800000,29016000,1.6249,0.7204,20,36,50,addition,FINANCE
THIRD POINT LLC,Archipelago Holdings Inc.,AX,12/31/05,SH,800000,39816000,1450000,57783000,1.4947,1.4347,21,26,-44.8276,reduction,FINANCE
THIRD POINT LLC,Huntsman Corp,HUN,12/31/05,SH,2350000,38445000,6600000,129030000,1.4432,3.2037,22,11,-64.3939,reduction,MATERIALS
THIRD POINT LLC,Fidelity National Financial Inc.,FNF,12/31/05,SH,1000000,36790000,900000,40068000,1.3811,0.9949,23,27,11.1111,addition, 
THIRD POINT LLC,First Data Corp.,FDC,12/31/05,SH,800000,34408000,0,0,1.2917,,24,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Flow International Inc.,FLOW,12/31/05,SH,4033000,32224000,0,0,1.2097,,25,999999,,new,INDUSTRIALS
THIRD POINT LLC,ICO Global Communications (Holdings) Ltd.,ICOG,12/31/05,SH,5000000,31250000,0,0,1.1731,,26,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Core-Mark Holding Company Inc,CORE,12/31/05,SH,1946190,31042000,0,0,1.1653,,27,999999,,new,CONSUMER STAPLES
THIRD POINT LLC,KKR Financial Holding Co.,KFN,12/31/05,SH,1250000,29988000,1300000,28912000,1.1257,0.7179,28,37,-3.8462,reduction,FINANCE
THIRD POINT LLC,Cypress Semiconductor Corp,CY,12/31/05,SH,1903300,27122000,0,0,1.0181,,29,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,"Freescale Semiconductor, Inc. Class B",FSLB,12/31/05,SH,1000000,25170000,1250000,29475000,0.9449,0.7318,30,35,-20,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,IPSCO Inc.,IPS,12/31/05,SH,300000,24894000,175000,12511000,0.9345,0.3106,31,45,71.4286,addition,MATERIALS
THIRD POINT LLC,CIFC Corp,CIFC,12/31/05,SH,180550,23821000,251220,34819000,0.8942,0.8645,32,31,-28.1307,reduction,FINANCE
THIRD POINT LLC,Sears Holdings Corporation,SHLD,12/31/05,SH,200000,23106000,1000000,124420000,0.8674,3.0893,33,13,-80,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,Cephalon Inc.,CEPH,12/31/05,SH,350000,22659000,0,0,0.8506,,34,999999,,new,HEALTH CARE
THIRD POINT LLC,Ruddick Corp.,RDK,12/31/05,SH,1000000,21280000,0,0,0.7988,,35,999999,,new,SERVICES
THIRD POINT LLC,Six Flags Inc,SIXFQ.OB,12/31/05,SH,2750000,21203000,0,0,0.7959,,36,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,"Optimal Group Inc, Class A",OPMR,12/31/05,SH,900000,18234000,1775000,36707000,0.6845,0.9114,37,29,-49.2958,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,"Freescale Semiconductor, Inc. Class A",FSL,12/31/05,SH,700000,17633000,1550000,36286000,0.6619,0.901,38,30,-54.8387,reduction,INFORMATION TECHNOLOGY
THIRD POINT LLC,Eddie Bauer Holdings Inc,EBHIQ,12/31/05,SH,1000000,15150000,0,0,0.5687,,40,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,Haynes International Inc,HAYN,12/31/05,SH,669500,14060000,0,0,0.5278,,41,999999,,new,MATERIALS
THIRD POINT LLC,Compton Petroleum Corp.,CMZPF.PK,12/31/05,SH,840000,12301000,0,0,0.4618,,42,999999,,new,MATERIALS
THIRD POINT LLC,CF Industries Holdings Inc,CF,12/31/05,SH,800000,12200000,930000,13773000,0.458,0.342,43,44,-13.9785,reduction,MATERIALS
THIRD POINT LLC,"Fidelity National Financial, Inc. (New) Class A",FNF,12/31/05,SH,490000,11932000,0,0,0.4479,,44,999999,,new,FINANCE
THIRD POINT LLC,Molex Inc.,MOLX,12/31/05,SH,425000,11029000,100000,2668000,0.414,0.0662,45,74,325,addition,INFORMATION TECHNOLOGY
THIRD POINT LLC,Valero Energy Corp.,VLO,12/31/05,SH,200000,10320000,1800000,101754000,0.3874,2.5265,46,15,-88.8889,reduction,ENERGY
THIRD POINT LLC,Progenics Pharmaceuticals Inc.,PGNX,12/31/05,SH,400000,10004000,500000,11855000,0.3755,0.2944,47,48,-20,reduction,HEALTH CARE
THIRD POINT LLC,HB Fuller Co.,HB,12/31/05,SH,200000,9882000,0,0,0.371,,48,999999,,new,MATERIALS
THIRD POINT LLC,International Coal Group Inc,ICO,12/31/05,SH,1000000,9500000,0,0,0.3566,,49,999999,,new,ENERGY
THIRD POINT LLC,Maxim Integrated Products,MXIM,12/31/05,SH,250000,9060000,0,0,0.3401,,50,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,"Nektar Therapeutics, Inc.",NKTR,12/31/05,SH,550000,9053000,500000,8475000,0.3398,0.2104,51,59,10,addition,HEALTH CARE
THIRD POINT LLC,Ivanhoe Mines Ltd.,IVN,12/31/05,SH,1250000,8974000,1250000,10017000,0.3369,0.2487,52,53,0,,MATERIALS
THIRD POINT LLC,OSI Pharmaceuticals Inc.,OSIP,12/31/05,SH,315000,8833000,0,0,0.3316,,53,999999,,new,HEALTH CARE
THIRD POINT LLC,Loral Space and Communications Inc,LORL,12/31/05,SH,303620,8577000,0,0,0.322,,54,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,IMS Health Inc.,RX,12/31/05,SH,335000,8348000,0,0,0.3134,,55,999999,,new,HEALTH CARE
THIRD POINT LLC,Axcelis Technologies Inc,ACLS,12/31/05,SH,1500000,7155000,0,0,0.2686,,56,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,WorldSpace Inc,WRSPQ,12/31/05,SH,400000,5804000,546200,7696000,0.2179,0.1911,57,61,-26.7668,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,Sun-Times Media Group Inc.,SUTMQ,12/31/05,SH,610400,5469000,1250000,12250000,0.2053,0.3042,58,47,-51.168,reduction,CONSUMER DISCRETIONARY
THIRD POINT LLC,"Sovereign Bancorp, Inc.",SOV,12/31/05,SH,250000,5405000,1000000,22040000,0.2029,0.5472,59,41,-75,reduction,FINANCE
THIRD POINT LLC,FAMILYMEDS GROUP INC NEW,FMRX,12/31/05,SH,4000000,4800000,4350000,7604000,0.1802,0.1888,60,62,-8.046,reduction,UNKNOWN
THIRD POINT LLC,OfficeMax Inc. (New),OMX,12/31/05,SH,175000,4438000,0,0,0.1666,,61,999999,,new,CONSUMER DISCRETIONARY
THIRD POINT LLC,El Paso Corp.,EP,12/31/05,SH,350000,4256000,0,0,0.1598,,62,999999,,new,ENERGY
THIRD POINT LLC,Star Gas Partners Unit L.P.,SGU,12/31/05,SH,2100000,3906000,2100000,5208000,0.1466,0.1293,63,65,0,,UTILITIES & TELECOMMUNICATIONS
THIRD POINT LLC,"ONETRAVEL HOLDINGS, INC. (NEW)",OTVLQ,12/31/05,SH,1700000,3451000,1700000,9860000,0.1295,0.2448,64,54,0,,CONSUMER DISCRETIONARY
THIRD POINT LLC,Ituran Location & Control Ltd,ITRN,12/31/05,SH,215000,3429000,0,0,0.1287,,65,999999,,new,INFORMATION TECHNOLOGY
THIRD POINT LLC,Arca Biopharma,ABIO,12/31/05,SH,400000,3244000,0,0,0.1218,,66,999999,,new,HEALTH CARE
THIRD POINT LLC,Precision Drilling Corp. (New),PDS,12/31/05,SH,400000,2584000,0,0,0.097,,67,999999,,new,ENERGY
THIRD POINT LLC,Cambrex Corp.,CBM,12/31/05,SH,100000,1877000,0,0,0.0705,,68,999999,,new,HEALTH CARE
THIRD POINT LLC,TLC Vision Corp.,TLCVF,12/31/05,SH,250000,1613000,650000,4426000,0.0606,0.1099,69,68,-61.5385,reduction,HEALTH CARE
THIRD POINT LLC,Encysive Pharmaceuticals Inc,ENCY,12/31/05,SH,200000,1578000,0,0,0.0592,,70,999999,,new,HEALTH CARE
THIRD POINT LLC,NeuroMetrix Inc,NURO,12/31/05,SH,8333,1364000,0,0,0.0512,,71,999999,,new,HEALTH CARE
